timestamp,AAPL,AMZN,MSFT
2002-03-14,0.3698,0.724,18.97704
2002-03-15,0.3776713,0.7015,19.37071
2002-03-18,0.3744925,0.7505,19.26222
2002-03-19,0.3761576,0.733,19.29012
2002-03-20,0.3772171,0.725,18.62986
2002-03-21,0.367378,0.7585,19.02043
2002-03-22,0.3646533,0.7765,18.73835
2002-03-25,0.3534519,0.737,18.36017
2002-03-26,0.3551169,0.7415,18.31368
2002-03-27,0.3552683,0.7125,18.42527
2002-03-28,0.3582957,0.715,18.69495
2002-04-01,0.3702541,0.74,18.71665
2002-04-02,0.3643506,0.7125,17.76191
2002-04-03,0.3595067,0.6835,17.46123
2002-04-04,0.3769144,0.677,17.49843
2002-04-05,0.3744925,0.675,17.31864
2002-04-08,0.3717678,0.6975,17.73711
2002-04-09,0.3648047,0.68,17.00866
2002-04-10,0.3732815,0.674,17.45193
2002-04-11,0.3763089,0.637,16.98386
2002-04-12,0.3793363,0.6655,17.33724
2002-04-15,0.3784281,0.6945,17.26284
2002-04-16,0.3896296,0.7005,17.92
2002-04-17,0.3952303,0.741,17.55422
2002-04-18,0.3846343,0.713,17.47363
2002-04-19,0.3781254,0.7265,17.73091
2002-04-22,0.3713137,0.7155001,17.23184
2002-04-23,0.3670753,0.703,16.73587
2002-04-24,0.3598095,0.8395001,16.43519
2002-04-25,0.3651075,0.841,16.65528
2002-04-26,0.3483053,0.8455,15.96402
2002-04-29,0.3626855,0.809,16.19341
2002-04-30,0.367378,0.8345,16.19961
2002-05-01,0.3629882,0.8245,16.3515
2002-05-02,0.3585985,0.816,15.87413
2002-05-03,0.3558738,0.8024999,15.36266
2002-05-06,0.3428559,0.8060001,15.07128
2002-05-07,0.3401312,0.8055,15.33476
2002-05-08,0.3688917,0.866,17.03966
2002-05-09,0.3661671,0.8865,16.15621
2002-05-10,0.3529978,0.8470001,15.51455
2002-05-13,0.3623828,0.866,16.3329
2002-05-14,0.3876618,0.9405,17.01176
2002-05-15,0.3826665,0.997,16.97146
2002-05-16,0.3816069,0.9805,17.27834
2002-05-17,0.3785795,0.958,17.36823
2002-05-20,0.3744925,0.9695,16.74207
2002-05-21,0.3551169,0.938,16.17791
2002-05-22,0.3681349,0.9375,16.64288
2002-05-23,0.3811528,0.9725,16.99316
2002-05-24,0.3655615,0.9735,16.50959
2002-05-28,0.3629882,0.953,16.2182
2002-05-29,0.3629882,0.9455,16.13451
2002-05-30,0.3663184,0.9185001,16.3174
2002-05-31,0.352695,0.9115,15.78113
2002-06-03,0.3467915,0.8979999,15.31926
2002-06-04,0.3448237,0.8985,15.49285
2002-06-05,0.3439155,0.8995,16.01362
2002-06-06,0.3354387,0.9085,16.08801
2002-06-07,0.3239345,0.929,16.11281
2002-06-10,0.3251454,0.8649999,16.3732
2002-06-11,0.3097056,0.857,16.2957
2002-06-12,0.3041048,0.854,17.21634
2002-06-13,0.2957794,0.8715,16.80717
2002-06-14,0.3042562,0.841,17.12645
2002-06-17,0.3109165,0.9205,17.25974
2002-06-18,0.3050131,0.9390001,17.35584
2002-06-19,0.2591476,0.915,16.85057
2002-06-20,0.2589962,0.8775,16.76997
2002-06-21,0.2550606,0.8765001,16.2058
2002-06-24,0.2614182,0.8755,16.78857
2002-06-25,0.2594503,0.767,16.41349
2002-06-26,0.2505194,0.7925,16.77927
2002-06-27,0.2582393,0.793,17.02415
2002-06-28,0.2682298,0.8125,16.95596
2002-07-01,0.2582393,0.6775,16.3236
2002-07-02,0.2564229,0.666,15.94542
2002-07-03,0.2656565,0.7125,16.2647
2002-07-05,0.2836697,0.7605,17.00246
2002-07-08,0.2726196,0.747,16.40419
2002-07-09,0.2653538,0.78,16.49409
2002-07-10,0.262175,0.748,16.19341
2002-07-11,0.2770094,0.7775,16.40109
2002-07-12,0.2648997,0.7715001,16.07561
2002-07-15,0.2759498,0.797,16.05701
2002-07-16,0.2703491,0.8145,15.88653
2002-07-17,0.2365933,0.808,16.11901
2002-07-18,0.2269055,0.7775,15.84313
2002-07-19,0.2264514,0.7645,15.36266
2002-07-22,0.2258459,0.775,14.35522
2002-07-23,0.2190342,0.7275,13.33228
2002-07-24,0.2300843,0.705,14.33042
2002-07-25,0.2173691,0.6245,13.27649
2002-07-26,0.2170664,0.6465001,14.05764
2002-07-29,0.2273596,0.7165,14.95658
2002-07-30,0.2335658,0.7385001,14.91008
2002-07-31,0.2309925,0.723,14.87289
2002-08-01,0.2240295,0.708,14.18163
2002-08-02,0.2187314,0.692,13.76626
2002-08-05,0.2117684,0.6435,13.63606
2002-08-06,0.2231212,0.687,14.15683
2002-08-07,0.227511,0.68,14.597
2002-08-08,0.231598,0.695,15.16117
2002-08-09,0.2270569,0.713,14.91628
2002-08-12,0.2269055,0.723,15.02478
2002-08-13,0.2208506,0.6965,14.58461
2002-08-14,0.2296302,0.6955,15.40915
2002-08-15,0.2362905,0.731,15.42775
2002-08-16,0.239318,0.745,15.49905
2002-08-19,0.2418913,0.775,16.11901
2002-08-20,0.2408317,0.796,15.82143
2002-08-21,0.2440105,0.769,16.2058
2002-08-22,0.2417399,0.7865,16.50029
2002-08-23,0.238107,0.7585,16.18721
2002-08-26,0.2350795,0.7465,16.15001
2002-08-27,0.2247863,0.726,15.75943
2002-08-28,0.2225157,0.7285,15.30686
2002-08-29,0.2225157,0.7585,15.67884
2002-08-30,0.2232726,0.747,15.21387
2002-09-03,0.2126766,0.73,14.57531
2002-09-04,0.2191856,0.7415,14.94418
2002-09-05,0.2146444,0.7125,14.23123
2002-09-06,0.2176719,0.7655,14.82329
2002-09-09,0.2175205,0.8255,15.09607
2002-09-10,0.216915,0.8565,15.43395
2002-09-11,0.2163095,0.8555,15.05888
2002-09-12,0.214039,0.8375,14.6156
2002-09-13,0.2144931,0.8305001,14.85119
2002-09-16,0.2194883,0.8354999,14.81089
2002-09-17,0.2240295,0.8675,14.659
2002-09-18,0.2273596,0.8865,14.80159
2002-09-19,0.2206993,0.8605,14.6311
2002-09-20,0.225089,0.793,14.7117
2002-09-23,0.2247863,0.8024999,14.02044
2002-09-24,0.2216075,0.7965,14.15993
2002-09-25,0.2259973,0.7865,14.41722
2002-09-26,0.2225157,0.8575,14.32112
2002-09-27,0.2228185,0.8505,14.02664
2002-09-30,0.2194883,0.7965,13.55857
2002-10-01,0.2196397,0.8475,14.33042
2002-10-02,0.2144931,0.8505,14.13823
2002-10-03,0.2164609,0.8375,13.85925
2002-10-04,0.2123739,0.8275,13.56787
2002-10-07,0.2084382,0.832,13.65466
2002-10-08,0.2072272,0.8470001,13.94604
2002-10-09,0.2058649,0.8430001,13.63606
2002-10-10,0.2137362,0.8979999,14.37692
2002-10-11,0.2196397,0.923,15.14877
2002-10-14,0.2235753,0.96,15.27896
2002-10-15,0.2294788,0.947,16.20891
2002-10-16,0.2203965,0.9745,15.62614
2002-10-17,0.2135848,0.937,15.73773
2002-10-18,0.2170664,0.9520001,16.47549
2002-10-21,0.2203965,0.963,16.2771
2002-10-22,0.2225157,0.969,16.01672
2002-10-23,0.2252404,0.9875,16.49099
2002-10-24,0.2223644,0.993,15.88033
2002-10-25,0.2334145,0.965,16.3298
2002-10-28,0.2362905,0.9295,16.10351
2002-10-29,0.2337172,0.9285,16.14071
2002-10-30,0.2418913,0.954,16.46309
2002-10-31,0.2432536,0.9680001,16.57468
2002-11-01,0.2476434,0.9899999,16.42899
2002-11-04,0.255666,0.9390001,17.38993
2002-11-05,0.2558174,0.936,17.56972
2002-11-06,0.2606613,0.967,17.67822
2002-11-07,0.242194,0.956,17.36203
2002-11-08,0.2397721,0.9755,17.07995
2002-11-11,0.2294788,0.95,16.69558
2002-11-12,0.2367446,0.991,16.89706
2002-11-13,0.2359878,1.0205,17.16055
2002-11-14,0.2467351,1.0605,17.66582
2002-11-15,0.2414371,1.1105,17.57282
2002-11-18,0.236896,1.121,17.31244
2002-11-19,0.2311439,1.0645,17.00556
2002-11-20,0.2350795,1.145,17.55112
2002-11-21,0.247492,1.17,17.9293
2002-11-22,0.2423454,1.1995,18.04709
2002-11-25,0.2417399,1.2125,18.05019
2002-11-26,0.2332631,1.17,17.63792
2002-11-27,0.2379556,1.204,18.0037
2002-11-29,0.2346254,1.1675,17.8797
2002-12-02,0.2297816,1.2055,17.8828
2002-12-03,0.2294788,1.187,17.57902
2002-12-04,0.2266028,1.1695,17.52633
2002-12-05,0.2214561,1.129,17.15435
2002-12-06,0.2263,1.1305,17.19464
2002-12-09,0.2232726,1.084,16.59328
2002-12-10,0.2312953,1.093,16.74207
2002-12-11,0.2344741,1.1065,16.94356
2002-12-12,0.2299329,1.115,16.79167
2002-12-13,0.2238781,1.109,16.274
2002-12-16,0.2247863,1.1255,16.88776
2002-12-17,0.2282678,1.123,16.85057
2002-12-18,0.2205479,1.105,16.59328
2002-12-19,0.2149472,1.0845,16.46309
2002-12-20,0.214039,1.0965,16.44139
2002-12-23,0.2193369,1.112,16.73897
2002-12-24,0.2173691,1.094,16.68318
2002-12-26,0.2179746,1.015,16.54988
2002-12-27,0.212828,0.943,16.41969
2002-12-30,0.2129793,0.9625,16.3515
2002-12-31,0.216915,0.9445,16.02602
2003-01-02,0.2240295,0.9785,16.65218
2003-01-03,0.2255432,1.026,16.67388
2003-01-06,0.2255432,1.035,16.97766
2003-01-07,0.2247863,1.0775,17.29694
2003-01-08,0.2202452,1.051,16.81337
2003-01-09,0.222213,1.0725,17.30004
2003-01-10,0.2228185,1.066,17.33414
2003-01-13,0.2214561,1.102,17.47983
2003-01-14,0.2211534,1.137,17.65962
2003-01-15,0.2184287,1.1135,17.44263
2003-01-16,0.2213048,1.09,17.15745
2003-01-17,0.2134335,1.07,15.95162
2003-01-21,0.2122225,1.054,15.91132
2003-01-22,0.2101033,1.0585,15.80903
2003-01-23,0.2144931,1.0895,16.2058
2003-01-24,0.2088923,1.1055,15.45255
2003-01-27,0.2138876,1.089,15.24177
2003-01-28,0.2206993,1.081,15.13327
2003-01-29,0.2259973,1.104,15.47115
2003-01-30,0.2167636,1.091,14.95348
2003-01-31,0.2173691,1.0925,14.7117
2003-02-03,0.2219103,1.108,15.05268
2003-02-04,0.221002,1.1025,14.6683
2003-02-05,0.2187314,1.1085,14.55671
2003-02-06,0.2184287,1.1045,14.6993
2003-02-07,0.2141903,1.072,14.43892
2003-02-10,0.2172177,1.07,14.6869
2003-02-11,0.2172177,1.039,14.39552
2003-02-12,0.2178232,1.0565,14.39552
2003-02-13,0.2200938,1.003,14.56601
2003-02-14,0.2220616,1.003,14.97208
2003-02-18,0.2311439,1.0695,15.47425
2003-02-19,0.2247863,1.0595,15.25657
2003-02-20,0.2235753,1.068,15.02022
2003-02-21,0.2270569,1.089,15.30632
2003-02-24,0.2231212,1.089,14.97047
2003-02-25,0.2273596,1.094,15.0451
2003-02-26,0.2194883,1.082,14.67815
2003-02-27,0.2249377,1.081,14.66571
2003-02-28,0.2272082,1.1005,14.74035
2003-03-03,0.2217589,1.0905,14.64083
2003-03-04,0.2203965,1.1135,14.34851
2003-03-05,0.2213048,1.121,14.57864
2003-03-06,0.2203965,1.1345,14.4729
2003-03-07,0.2199424,1.1485,14.65327
2003-03-10,0.2175205,1.144,14.27388
2003-03-11,0.2154013,1.139,14.17437
2003-03-12,0.2152499,1.168,14.54754
2003-03-13,0.2228185,1.221,15.34364
2003-03-14,0.2237267,1.2355,15.46181
2003-03-17,0.2272082,1.3275,16.12731
2003-03-18,0.2270569,1.339,16.19572
2003-03-19,0.2263,1.327,16.36987
2003-03-20,0.2256945,1.3725,16.32633
2003-03-21,0.2270569,1.3965,16.52536
2003-03-24,0.2175205,1.3115,15.72925
2003-03-25,0.2202452,1.345,15.85364
2003-03-26,0.218126,1.388,15.70438
2003-03-27,0.2193369,1.3885,15.57376
2003-03-28,0.2205479,1.359,15.34364
2003-03-31,0.214039,1.3015,15.05754
2003-04-01,0.2143417,1.277,15.14462
2003-04-02,0.221002,1.319,15.99669
2003-04-03,0.2188828,1.3325,16.00291
2003-04-04,0.218126,1.311,15.60486
2003-04-07,0.2193369,1.341,15.65462
2003-04-08,0.2187314,1.326,15.90962
2003-04-09,0.2147958,1.253,15.28145
2003-04-10,0.2175205,1.2835,15.29388
2003-04-11,0.19981,1.2875,15.05132
2003-04-14,0.2055622,1.2525,15.3934
2003-04-15,0.2026861,1.2565,15.30632
2003-04-16,0.2004155,1.219,15.49291
2003-04-17,0.1985991,1.2495,15.85986
2003-04-21,0.1989018,1.2625,15.6795
2003-04-22,0.2045026,1.279,16.00913
2003-04-23,0.2055622,1.2715,15.99669
2003-04-24,0.2034429,1.256,15.85364
2003-04-25,0.2020806,1.4485,15.6795
2003-04-28,0.2098005,1.4555,16.00913
2003-04-29,0.212828,1.4445,16.05267
2003-04-30,0.2152499,1.4345,15.89718
2003-05-01,0.2173691,1.433,15.99047
2003-05-02,0.2187314,1.4715,16.2517
2003-05-05,0.2435563,1.498,16.08377
2003-05-06,0.2648997,1.544,16.40718
2003-05-07,0.2671703,1.535,16.16462
2003-05-08,0.2724682,1.5225,16.01535
2003-05-09,0.2770094,1.5485,16.38853
2003-05-12,0.280945,1.585,16.30145
2003-05-13,0.2826101,1.6475,16.16462
2003-05-14,0.2807937,1.63,15.94072
2003-05-15,0.2835183,1.6315,16.04023
2003-05-16,0.2845779,1.6525,15.9034
2003-05-19,0.273982,1.578,15.42449
2003-05-20,0.2692895,1.574,15.31876
2003-05-21,0.2701977,1.5875,14.94559
2003-05-22,0.2761011,1.65,15.02644
2003-05-23,0.2773121,1.636,15.06376
2003-05-27,0.2857889,1.7425,15.41828
2003-05-28,0.2767067,1.743,15.18193
2003-05-29,0.273982,1.7775,15.17571
2003-05-30,0.2717114,1.7945,15.30632
2003-06-02,0.2641428,1.77,15.32498
2003-06-03,0.2620236,1.7615,15.47425
2003-06-04,0.2664134,1.7695,15.46803
2003-06-05,0.2670189,1.776,14.98291
2003-06-06,0.2596017,1.6675,14.72169
2003-06-09,0.2541523,1.684,14.77144
2003-06-10,0.2600558,1.7035,15.34986
2003-06-11,0.2641428,1.7325,15.47425
2003-06-12,0.2689867,1.76,15.54267
2003-06-13,0.2636887,1.7065,15.3312
2003-06-16,0.2765553,1.792,15.79145
2003-06-17,0.2753443,1.792,16.14596
2003-06-18,0.2894218,1.7925,16.21438
2003-06-19,0.2897246,1.775,16.21438
2003-06-20,0.2906328,1.752,16.37609
2003-06-23,0.2885136,1.779,16.03401
2003-06-24,0.2842752,1.77,15.98426
2003-06-25,0.2889677,1.7695,15.7106
2003-06-26,0.2919951,1.836,16.01535
2003-06-27,0.2835183,1.815,15.94072
2003-06-30,0.2885136,1.816,15.94694
2003-07-01,0.2889677,1.8625,16.26414
2003-07-02,0.2916924,1.8925,16.71816
2003-07-03,0.2895732,1.896,16.48182
2003-07-07,0.3007747,1.9525,17.05402
2003-07-08,0.3087973,2.0255,17.22817
2003-07-09,0.3010774,2.025,17.08512
2003-07-10,0.2963849,1.9125,16.73682
2003-07-11,0.3004719,1.8825,16.9856
2003-07-14,0.3012288,1.9635,17.04158
2003-07-15,0.296839,1.9215,16.96073
2003-07-16,0.3007747,1.884,17.11621
2003-07-17,0.3163659,1.816,16.59999
2003-07-18,0.3157604,1.749,16.72438
2003-07-21,0.3119762,1.7665,16.19572
2003-07-22,0.3148522,1.7435,16.40718
2003-07-23,0.3147008,2.0055,16.45072
2003-07-24,0.3104624,2.0655,16.17084
2003-07-25,0.3260537,2.08,16.72438
2003-07-28,0.3177283,2.104,16.55024
2003-07-29,0.3136412,2.0695,16.46316
2003-07-30,0.3069809,2.033,16.31389
2003-07-31,0.3190906,2.082,16.42584
2003-08-01,0.3137926,2.0015,16.27658
2003-08-04,0.3210584,1.9825,16.28279
2003-08-05,0.3084946,1.9335,15.95938
2003-08-06,0.2971418,1.947,15.95316
2003-08-07,0.3016829,1.9505,15.99047
2003-08-08,0.2972931,1.9575,15.90962
2003-08-11,0.2975959,1.9465,15.92828
2003-08-12,0.2982014,1.9925,16.00291
2003-08-13,0.3054672,2.0105,15.92206
2003-08-14,0.3022884,2.015,15.94072
2003-08-15,0.2983527,2.005,15.88474
2003-08-18,0.3078891,2.151,15.98426
2003-08-19,0.3075864,2.1785,16.55646
2003-08-20,0.318031,2.188,16.45072
2003-08-21,0.3281729,2.285,16.32011
2003-08-22,0.3160632,2.261,16.30767
2003-08-25,0.3157604,2.2925,16.48182
2003-08-26,0.3186365,2.2965,16.52536
2003-08-27,0.3251454,2.294,16.43206
2003-08-28,0.3358928,2.297,16.48804
2003-08-29,0.3422504,2.316,16.49426
2003-09-02,0.3458833,2.3665,16.95451
2003-09-03,0.347397,2.3095,17.60134
2003-09-04,0.3455805,2.3645,17.68219
2003-09-05,0.3405853,2.326,17.65109
2003-09-08,0.3442182,2.364,17.93719
2003-09-09,0.3386175,2.334,17.64488
2003-09-10,0.3357414,2.311,17.13487
2003-09-11,0.3414935,2.2595,17.31524
2003-09-12,0.3496676,2.284,17.62622
2003-09-15,0.3361955,2.2755,17.63866
2003-09-16,0.3384661,2.312,17.97451
2003-09-17,0.3348332,2.308,17.72573
2003-09-18,0.3463374,2.3945,18.34769
2003-09-19,0.3417963,2.379,18.63379
2003-09-22,0.3342277,2.3735,18.08024
2003-09-23,0.3395257,2.522,18.40988
2003-09-24,0.3227235,2.4805,17.70085
2003-09-25,0.3092515,2.5025,17.56402
2003-09-26,0.3131871,2.428,17.53292
2003-09-29,0.3224207,2.493,17.93097
2003-09-30,0.3136412,2.4215,17.29036
2003-10-01,0.3147008,2.456,17.73817
2003-10-02,0.3113706,2.5045,17.72573
2003-10-03,0.3283243,2.6445,18.08646
2003-10-06,0.3374065,2.7075,18.15488
2003-10-07,0.351484,2.7455,18.12378
2003-10-08,0.3490621,2.785,17.92476
2003-10-09,0.3549656,2.893,17.99939
2003-10-10,0.3584471,2.903,17.98073
2003-10-13,0.368589,2.915,17.89988
2003-10-14,0.3716164,2.9955,17.83768
2003-10-15,0.3757034,2.927,18.18167
2003-10-16,0.3519382,2.9955,18.28175
2003-10-17,0.3443696,2.9845,18.09411
2003-10-20,0.351484,2.9795,18.3568
2003-10-21,0.3508786,2.9675,18.3568
2003-10-22,0.344521,2.7015,18.0691
2003-10-23,0.3480025,2.716,18.0816
2003-10-24,0.342099,2.7255,16.64308
2003-10-27,0.342099,2.741,16.83072
2003-10-28,0.3590526,2.8365,17.01209
2003-10-29,0.3585985,2.8345,16.72439
2003-10-30,0.3495162,2.7915,16.33661
2003-10-31,0.3464888,2.7215,16.34912
2003-11-03,0.3504244,2.837,16.68686
2003-11-04,0.3467915,2.843,16.30534
2003-11-05,0.348608,2.837,16.32411
2003-11-06,0.3499703,2.7495,16.40541
2003-11-07,0.3405853,2.7155,16.32411
2003-11-10,0.331503,2.599,16.26156
2003-11-11,0.3260537,2.6115,16.13647
2003-11-12,0.338012,2.7065,16.24905
2003-11-13,0.3393743,2.74,16.06767
2003-11-14,0.3248427,2.6225,15.94884
2003-11-17,0.3198474,2.518,15.72993
2003-11-18,0.3089487,2.425,15.72993
2003-11-19,0.3091001,2.4765,15.85502
2003-11-20,0.3084946,2.4425,15.69866
2003-11-21,0.3069809,2.429,15.70492
2003-11-24,0.3201502,2.5665,16.09269
2003-11-25,0.3130358,2.6235,15.88629
2003-11-26,0.3136412,2.648,15.91757
2003-11-28,0.3165173,2.6985,16.08018
2003-12-01,0.328627,2.7325,16.16149
2003-12-02,0.3260537,2.6965,16.04891
2003-12-03,0.3183337,2.5755,16.05516
2003-12-04,0.3201502,2.59,16.38665
2003-12-05,0.3156091,2.578,16.24905
2003-12-08,0.3186365,2.554,16.41167
2003-12-09,0.3095542,2.467,16.49923
2003-12-10,0.3084946,2.46,16.63057
2003-12-11,0.3210584,2.54,16.64308
2003-12-12,0.3162145,2.5495,16.6681
2003-12-15,0.3053158,2.5205,16.72439
2003-12-16,0.304559,2.475,16.92453
2003-12-17,0.300926,2.379,16.91202
2003-12-18,0.303348,2.4375,17.13718
2003-12-19,0.2982014,2.462,17.11217
2003-12-22,0.3004719,2.4945,16.99959
2003-12-23,0.2998664,2.624,16.98082
2003-12-24,0.3089487,2.666,16.91202
2003-12-26,0.3145495,2.6735,17.01835
2003-12-29,0.3201502,2.6735,17.17471
2003-12-30,0.322118,2.6415,17.21224
2003-12-31,0.3234804,2.631,17.11842
2004-01-02,0.322118,2.595,17.16846
2004-01-05,0.3355901,2.6635,17.60001
2004-01-06,0.3343791,2.6515,17.66256
2004-01-07,0.3419476,2.595,17.64379
2004-01-08,0.3536032,2.512,17.61252
2004-01-09,0.3481539,2.5795,17.2998
2004-01-12,0.359204,2.6475,17.24351
2004-01-13,0.3651075,2.7455,17.15595
2004-01-14,0.3663184,2.79,17.32482
2004-01-15,0.3458833,2.809,17.22475
2004-01-16,0.3439155,2.786,17.39362
2004-01-20,0.3440668,2.8305,17.575
2004-01-21,0.3422504,2.81,17.70008
2004-01-22,0.3357414,2.859,17.51871
2004-01-23,0.3414935,2.8555,17.81266
2004-01-26,0.3483053,2.8515,18.01281
2004-01-27,0.3492135,2.787,17.66881
2004-01-28,0.3408881,2.598,17.33107
2004-01-29,0.34331,2.461,17.45616
2004-01-30,0.3414935,2.52,17.29354
2004-02-02,0.3378606,2.4135,17.13718
2004-02-03,0.3369524,2.247,17.06838
2004-02-04,0.329838,2.2695,16.89326
2004-02-05,0.3393743,2.302,16.86199
2004-02-06,0.3437641,2.3175,16.93704
2004-02-09,0.3431586,2.293,16.82446
2004-02-10,0.3478511,2.2795,16.89952
2004-02-11,0.3602636,2.357,16.98082
2004-02-12,0.359204,2.353,16.85573
2004-02-13,0.3481539,2.319,16.63057
2004-02-17,0.3505758,2.2765,16.88075
2004-02-18,0.3520895,2.2435,16.74315
2004-02-19,0.3401312,2.2325,16.54926
2004-02-20,0.3390716,2.2585,16.61806
2004-02-23,0.3358928,2.1985,16.64308
2004-02-24,0.3384661,2.116,16.81195
2004-02-25,0.3452778,2.147,16.69937
2004-02-26,0.3487594,2.1825,16.57428
2004-02-27,0.36208,2.1505,16.59305
2004-03-01,0.3635938,2.1485,16.69937
2004-03-02,0.3604149,2.1005,16.50548
2004-03-03,0.36208,2.1585,16.49298
2004-03-04,0.38085,2.2195,16.49298
2004-03-05,0.4047667,2.2045,16.48047
2004-03-08,0.3935652,2.175,16.15524
2004-03-09,0.4102161,2.1355,16.08644
2004-03-10,0.4189956,2.0775,15.86753
2004-03-11,0.4109729,2.064,15.69241
2004-03-12,0.4171791,2.122,15.87379
2004-03-15,0.400377,2.054,15.73619
2004-03-16,0.3908406,2.1065,15.7487
2004-03-17,0.3964413,2.14,15.71742
2004-03-18,0.38857,2.1505,15.56732
2004-03-19,0.3914461,2.14,15.4047
2004-03-22,0.3914461,2.0425,15.32339
2004-03-23,0.3828179,2.0115,15.10449
2004-03-24,0.3859967,1.9815,15.2671
2004-03-25,0.4067346,2.0995,15.75495
2004-03-26,0.4093079,2.085,15.65488
2004-03-29,0.4224772,2.138,15.83
2004-03-30,0.4226285,2.19,15.76121
2004-03-31,0.4093079,2.164,15.59234
2004-04-01,0.4103675,2.237,15.68615
2004-04-02,0.4162709,2.3045,16.16774
2004-04-05,0.4286834,2.348,16.23029
2004-04-06,0.4212662,2.322,16.13647
2004-04-07,0.4133949,2.2925,16.00513
2004-04-08,0.4167251,2.405,15.93633
2004-04-12,0.424445,2.398,16.01764
2004-04-13,0.4076428,2.329,15.91757
2004-04-14,0.403253,2.3395,15.95509
2004-04-15,0.4435177,2.3495,15.77371
2004-04-16,0.4417013,2.275,15.73619
2004-04-19,0.4291375,2.3555,15.9676
2004-04-20,0.4197525,2.26,15.84251
2004-04-21,0.4197525,2.286,15.91757
2004-04-22,0.4205093,2.443,16.23029
2004-04-23,0.4192984,2.3145,17.22475
2004-04-26,0.4106702,2.3625,17.03711
2004-04-27,0.4077941,2.4,17.0246
2004-04-28,0.400377,2.3485,16.61181
2004-04-29,0.4052208,2.3095,16.56177
2004-04-30,0.3902351,2.18,16.34287
2004-05-03,0.3946248,2.2205,16.48047
2004-05-04,0.3956844,2.1975,16.46796
2004-05-05,0.4034044,2.213,16.44919
2004-05-06,0.4023448,2.157,16.33661
2004-05-07,0.4037071,2.095,16.12396
2004-05-10,0.3978037,2.063,16.21778
2004-05-11,0.4108216,2.135,16.22404
2004-05-12,0.4132435,2.151,16.22404
2004-05-13,0.4115784,2.1805,16.32411
2004-05-14,0.4096106,2.1525,16.174
2004-05-17,0.403253,2.104,15.97386
2004-05-18,0.4096106,2.0995,16.15524
2004-05-19,0.4006797,2.0845,16.02389
2004-05-20,0.4043126,2.049,16.09269
2004-05-21,0.4103675,2.0585,16.19276
2004-05-24,0.413849,2.0815,16.11145
2004-05-25,0.4300457,2.181,16.32411
2004-05-26,0.4315594,2.2345,16.34912
2004-05-27,0.4264128,2.381,16.3804
2004-05-28,0.4247477,2.425,16.40541
2004-06-01,0.4247477,2.5115,16.33036
2004-06-02,0.4377657,2.5175,16.34287
2004-06-03,0.4298943,2.47,16.19276
2004-06-04,0.4356465,2.5475,16.23029
2004-06-07,0.4512377,2.588,16.5305
2004-06-08,0.4594117,2.597,16.63683
2004-06-09,0.4571412,2.512,16.55552
2004-06-10,0.4653152,2.497,16.74315
2004-06-14,0.4559302,2.4625,16.82446
2004-06-15,0.4645584,2.5055,17.14344
2004-06-16,0.4955895,2.5285,17.08715
2004-06-17,0.4966491,2.4885,17.3686
2004-06-18,0.4981628,2.48,17.73136
2004-06-21,0.4893833,2.4885,17.73136
2004-06-22,0.4995251,2.45,17.69383
2004-06-23,0.5101211,2.5405,17.70008
2004-06-24,0.5022498,2.551,17.75637
2004-06-25,0.5101211,2.59,17.86895
2004-06-28,0.4918052,2.6695,17.68757
2004-06-29,0.4919566,2.6855,17.82517
2004-06-30,0.4925621,2.72,17.8627
2004-07-01,0.4889291,2.628,17.90648
2004-07-02,0.4704618,2.6295,17.86895
2004-07-06,0.468494,2.562,17.52496
2004-07-07,0.4600172,2.55,17.575
2004-07-08,0.4562329,2.475,17.28729
2004-07-09,0.4545679,2.416,17.42489
2004-07-12,0.4410958,2.4525,17.44365
2004-07-13,0.4423068,2.48,17.26227
2004-07-14,0.4477561,2.475,17.59376
2004-07-15,0.4984655,2.4335,17.43114
2004-07-16,0.4874154,2.355,17.18722
2004-07-19,0.4839339,2.301,17.48118
2004-07-20,0.4874154,2.3495,17.71259
2004-07-21,0.4786359,2.238,18.05033
2004-07-22,0.4795441,2.291,18.1379
2004-07-23,0.4647097,1.999,17.53121
2004-07-26,0.4731865,1.939,17.92524
2004-07-27,0.490897,1.9555,17.78765
2004-07-28,0.488475,1.8985,17.87521
2004-07-29,0.4940757,1.929,17.81266
2004-07-30,0.4895346,1.946,17.81892
2004-08-02,0.4780304,1.915,17.83768
2004-08-03,0.4736407,1.8805,17.55623
2004-08-04,0.4812092,1.856,17.54998
2004-08-05,0.4751543,1.7805,17.21849
2004-08-06,0.4507836,1.7745,16.97457
2004-08-09,0.4586549,1.766,16.99959
2004-08-10,0.4771222,1.855,17.33733
2004-08-11,0.4694023,1.828,17.14344
2004-08-12,0.4597145,1.8145,16.81195
2004-08-13,0.4668289,1.8065,16.89952
2004-08-16,0.4659207,1.8975,16.9433
2004-08-17,0.4672831,1.9115,16.91828
2004-08-18,0.4804523,1.968,17.17471
2004-08-19,0.4648611,1.9315,16.96206
2004-08-20,0.4662234,1.9755,17.01209
2004-08-23,0.4704618,1.9725,17.08737
2004-08-24,0.4836312,1.9525,17.08737
2004-08-25,0.500282,2.015,17.28183
2004-08-26,0.5246527,2.0095,17.21283
2004-08-27,0.5199602,1.995,17.22537
2004-08-30,0.5164787,1.9155,17.12501
2004-08-31,0.5220795,1.907,17.12501
2004-09-01,0.5428173,1.912,17.18146
